nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.258176_at,cor.258177_at,cor.258084_at,cor.245557_at,cor.251865_at,cor.255731_at,cor.246907_at,cor.256187_at,cor.258060_at,cor.259359_at,
7,246630_at,NA,NA,NA,NA,NA,0.636661115,0.666131999,0.313823062,0.890255896,0.760793339,0.503961904,0.048117915,0.116343502,0.696958777,0.608271582,
7,246631_at,T,F,AT1G50740,AT1G50740,Transmembrane proteins 14C,0.745047524,0.70699658,0.427156161,0.775523641,0.764509148,0.602789506,0.020968135,0.26988083,0.590108564,0.590884612,
7,246635_at,T,F,AT1G31720,AT1G31720,Protein of unknown function (DUF1218),0.709355885,0.642078302,0.234949166,0.514635927,0.5857301,0.55194759,0.055634055,0.504843014,0.569282557,0.199974509,
7,246644_at,T,F,AT5G35100,AT5G35100,Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein,0.705519743,0.756775736,0.291706953,0.811126768,0.766654332,0.617497569,0.060696786,0.264217313,0.710944851,0.554890359,
7,246673_at,T,F,AT5G30510,ARRPS1|RPS1,ribosomal protein S1,0.754192372,0.799061063,0.329121619,0.84615817,0.817889011,0.648618478,0.139982197,0.258929899,0.637263184,0.50144552,
7,246681_at,T,F,AT5G33280,AT5G33280,Voltage-gated chloride channel family protein,0.775738272,0.837243513,0.329163187,0.587553528,0.746176432,0.835337365,0.177453697,0.580630141,0.555617473,0.216358157,
7,246683_at,T,F,AT5G33300,AT5G33300,chromosome-associated kinesin-related,0.758636462,0.771926811,0.317477352,0.559647838,0.66998666,0.831010716,0.058510119,0.530788318,0.558823909,0.244368969,
7,246747_at,T,F,AT5G27700,AT5G27700,Ribosomal protein S21e,0.811560886,0.812657334,0.140076886,0.530144183,0.716903194,0.855970224,0.155894965,0.608400897,0.514127358,0.06094511,
7,246757_at,T,F,AT5G27940,WPP3,WPP domain protein 3,0.719686083,0.783801842,0.359680958,0.780598004,0.82240394,0.610511611,0.124877034,0.404524324,0.711901555,0.500551062,
7,246784_at,T,F,AT5G27430,AT5G27430,Signal peptidase subunit,0.801376831,0.833297675,0.218504836,0.500675914,0.675303019,0.822028581,0.121055684,0.593510006,0.589055874,0.1711991,
7,246792_at,T,F,AT5G27290,AT5G27290,unknown protein; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G54680.3); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.638887512,0.647097754,0.289190227,0.918225395,0.738019178,0.505537228,0.028062978,0.064954656,0.638212892,0.59807152,
7,246845_at,T,F,AT5G26710,AT5G26710,"Glutamyl/glutaminyl-tRNA synthetase, class Ic",0.856435885,0.827801219,0.209562146,0.690631209,0.770094366,0.842851391,0.126202191,0.502292132,0.551814435,0.185039505,
7,246847_at,T,F,AT5G26820,RTS3|IREG3|ATIREG3|MAR1,iron-regulated protein 3,0.68349833,0.751354013,0.363991389,0.755482817,0.801730927,0.552035416,0.157010192,0.311123781,0.793314978,0.516065176,
7,246849_at,T,F,AT5G26850,AT5G26850,Uncharacterized protein,0.777784972,0.848547195,0.138329718,0.566642549,0.732278633,0.807469211,0.141016257,0.577442405,0.615248455,0.184459122,
7,246858_at,T,F,AT5G25930,AT5G25930,Protein kinase family protein with leucine-rich repeat domain,0.663403869,0.754516766,0.531118699,0.756065538,0.89548971,0.452975221,0.240341267,0.36691743,0.718121271,0.52922784,
7,246860_at,T,F,AT5G25840,AT5G25840,Protein of unknown function (DUF1677),0.699335691,0.748983959,0.406881974,0.848210042,0.851707235,0.542296973,0.162064397,0.254169023,0.68109121,0.539096077,
7,246863_at,T,F,AT5G25940,AT5G25940,early nodulin-related,0.734215179,0.791854151,0.461599342,0.81441131,0.904725517,0.540999325,0.212341099,0.354162767,0.72051252,0.501839788,
7,246868_at,T,F,AT5G26010,AT5G26010,Protein phosphatase 2C family protein,0.601053154,0.70953638,0.424879573,0.614231176,0.586452444,0.630908721,0.065311766,0.284971505,0.566912347,0.545113173,
7,246879_at,T,F,AT5G26110,AT5G26110,Protein kinase superfamily protein,0.66672872,0.783222082,0.264243555,0.564739636,0.76030681,0.752494439,0.248700279,0.55289781,0.592102492,0.204059645,
7,246912_at,T,F,AT5G25820,AT5G25820,Exostosin family protein,0.698555809,0.750479243,0.377826019,0.842451026,0.834408694,0.591127923,0.118984148,0.293506825,0.661034856,0.550671671,
7,246958_at,T,T,AT5G24690,AT5G24690,Protein of unknown function (DUF3411),0.75240181,0.80850916,0.473236064,0.542202349,0.733177834,0.7156041,0.131354023,0.568667891,0.652195862,0.335609921,
7,246959_at,T,T,AT5G24690,AT5G24690,Protein of unknown function (DUF3411),0.769574591,0.834259859,0.444128336,0.670810839,0.822465136,0.695898734,0.170425718,0.530323716,0.709057455,0.407864181,
7,247079_at,T,F,AT5G66055,AKRP|EMB16|EMB2036,ankyrin repeat protein,0.673233339,0.736927324,0.347461497,0.838171998,0.779690525,0.555331809,0.07980929,0.176730847,0.687342437,0.591947501,
7,247139_at,T,F,AT5G66090,AT5G66090,"unknown protein; FUNCTIONS IN: molecular_function unknown; LOCATED IN: chloroplast, chloroplast stroma; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.706619337,0.832106111,0.335203321,0.635018678,0.824053663,0.61110258,0.249989115,0.50173485,0.795266705,0.405725088,
7,247148_at,T,F,AT5G65670,IAA9,indole-3-acetic acid inducible 9,0.80481612,0.840282603,0.237191952,0.635093506,0.787253976,0.693221604,0.127508656,0.506298379,0.545029941,0.287317844,
7,247151_at,T,F,AT5G65640,bHLH093,beta HLH protein 93,0.732077605,0.843629459,0.301003641,0.687997804,0.90087287,0.619904587,0.303366717,0.537037975,0.755328836,0.329908858,
7,247177_at,T,F,AT5G65300,AT5G65300,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.752455532,0.797990043,0.264558808,0.616958627,0.759485118,0.696913588,0.031073115,0.533890565,0.69974512,0.389447439,
7,247201_at,T,F,AT5G65220,AT5G65220,Ribosomal L29 family protein,0.743513114,0.780285894,0.339070012,0.870310228,0.812990909,0.624957304,0.09999753,0.238859108,0.663378526,0.534046507,
7,247252_at,T,F,AT5G64770,RGF9,"Encodes a root meristem growth factor (RGF).  Belongs to a family of functionally redundant homologous peptides that are secreted, tyrosine-sulfated, and expressed mainly in the stem cell area and the innermost layer of central columella cells. RGFs are required for maintenance of the root stem cell niche and transit amplifying cell proliferation.  Members of this family include: At5g60810 (RGF1), At1g13620 (RGF2), At2g04025 (RGF3), At3g30350 (RGF4), At5g51451 (RGF5), At4g16515 (RGF6), At3g02240 (RGF7), At2g03830 (RGF8) and At5g64770 (RGF9).",0.709092285,0.727243465,0.284011636,0.912048211,0.794960112,0.577101179,0.118555104,0.162987134,0.644897505,0.510695865,
7,247270_at,T,F,AT5G64220,AT5G64220,Calmodulin-binding transcription activator protein with CG-1 and Ankyrin domains,0.685791953,0.829272389,0.366963165,0.752571784,0.870787412,0.5645135,0.279228086,0.421334376,0.782060153,0.504624527,
7,247278_at,T,F,AT5G64380,AT5G64380,Inositol monophosphatase family protein,0.706923771,0.767025685,0.297133097,0.870734755,0.836032816,0.570269972,0.100883995,0.2543549,0.702687376,0.560045718,
7,247318_at,T,F,AT5G63990,AT5G63990,Inositol monophosphatase family protein,0.748216767,0.849964758,0.370215861,0.666415396,0.846566241,0.653810734,0.215638271,0.501539767,0.742509594,0.39558343,
7,247331_at,T,F,AT5G63530,ATFP3|FP3,farnesylated protein 3,0.723150218,0.845348151,0.393587828,0.692417728,0.899090588,0.582585342,0.312702447,0.506098205,0.674869837,0.373103029,
7,247382_at,T,F,AT5G63400,ADK1,adenylate kinase 1,0.863441887,0.831022913,0.228325215,0.664779352,0.737859995,0.863009596,0.082598109,0.523949756,0.549185111,0.179422065,
7,247385_at,T,T,AT5G63420,emb2746,RNA-metabolising metallo-beta-lactamase family protein,0.64061608,0.631130508,0.50582932,0.809126058,0.712335119,0.519418113,0.129133557,0.095887689,0.416960603,0.530987101,
7,247396_at,T,F,AT5G62930,AT5G62930,SGNH hydrolase-type esterase superfamily protein,0.718582615,0.878852196,0.196571156,0.64143753,0.860555412,0.646040726,0.315821765,0.523177307,0.736816007,0.290016423,
7,247415_at,T,F,AT5G63060,AT5G63060,Sec14p-like phosphatidylinositol transfer family protein,0.666057545,0.743670074,0.277493989,0.862010162,0.839724084,0.511672536,0.202130975,0.199143224,0.742090019,0.514639133,
7,247422_at,T,F,AT5G62810,ATPEX14|PEX14|PED2,peroxin 14,0.70613213,0.849163226,0.374045961,0.58024415,0.846240264,0.657556673,0.291160809,0.608125268,0.744783712,0.30931214,
7,247444_at,T,F,AT5G62630,HIPL2,hipl2 protein precursor,0.830717786,0.873121122,0.380131464,0.620571994,0.809647246,0.750724909,0.203237071,0.534865127,0.570851261,0.266298472,
7,247446_at,T,F,AT5G62650,AT5G62650,Tic22-like family protein,0.733650211,0.826644769,0.356716992,0.680186345,0.862149715,0.675100849,0.212495477,0.531173018,0.683461083,0.389158788,
7,247486_at,T,F,AT5G62140,AT5G62140,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 19 plant structures; EXPRESSED DURING: 13 growth stages; Has 60 Blast hits to 60 proteins in 24 species: Archae - 0; Bacteria - 14; Metazoa - 0; Fungi - 0; Plants - 45; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.702011423,0.801099178,0.2680069,0.841373605,0.850304572,0.570317445,0.184901962,0.287519224,0.741463894,0.520162591,
7,247519_at,T,F,AT5G61430,NAC100|ATNAC5|ANAC100,NAC domain containing protein 100,0.672047708,0.803170858,0.319630454,0.723968171,0.780658477,0.588072144,0.198008004,0.356535426,0.661162632,0.53719542,
7,247565_at,T,F,AT5G61150,VIP4,leo1-like family protein,0.696691651,0.684873925,0.307687401,0.869102535,0.775166538,0.585885621,0.048861375,0.196715558,0.530010675,0.535582426,
7,247610_at,T,F,AT5G60630,AT5G60630,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 17 plant structures; EXPRESSED DURING: 6 growth stages; BEST Arabidopsis thaliana protein match is: hydroxyproline-rich glycoprotein family protein (TAIR:AT3G45230.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.59039865,0.761437481,0.448986609,0.658436102,0.798015312,0.500269965,0.193270054,0.429090939,0.767984121,0.585017082,
7,247729_at,T,F,AT5G59530,AT5G59530,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.722801035,0.823072648,0.390833591,0.808536961,0.885882412,0.54493073,0.219915418,0.34650918,0.683849096,0.509909497,
7,247745_at,T,F,AT5G59030,COPT1,copper transporter 1,0.746679403,0.744705886,0.227568965,0.857965829,0.73214427,0.638851348,0.05152123,0.208220359,0.542436003,0.555535467,
7,247795_at,T,F,AT5G58620,AT5G58620,zinc finger (CCCH-type) family protein,0.798630564,0.701495875,0.354425425,0.509181513,0.627970672,0.769334695,0.057693367,0.53406099,0.542586236,0.240096109,
7,247796_at,T,F,AT5G58782,AT5G58782,Undecaprenyl pyrophosphate synthetase family protein,0.5800142,0.621289657,0.15674115,0.696862755,0.598874145,0.503988024,0.048571593,0.264681375,0.529330186,0.528125514,
7,247816_at,T,F,AT5G58260,AT5G58260,"oxidoreductases, acting on NADH or NADPH, quinone or similar compound as acceptor",0.700696951,0.757510702,0.335999703,0.860276642,0.81458747,0.59959937,0.151514716,0.215694997,0.69430301,0.529951448,
7,247847_at,T,F,AT5G58110,AT5G58110,chaperone binding;ATPase activators,0.76589094,0.729635808,0.472187366,0.829836308,0.786382495,0.584472476,0.005816725,0.25193095,0.58796811,0.549710244,
7,247862_at,T,F,AT5G58250,AT5G58250,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: thylakoid, chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF2488 (InterPro:IPR019616); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.703425359,0.786928639,0.328420792,0.867301661,0.834775846,0.590920491,0.163786246,0.240915087,0.708909892,0.534169011,
7,247874_at,T,F,AT5G57710,AT5G57710,Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein,0.640092773,0.733046554,0.323393116,0.805414198,0.862950147,0.540700419,0.143583929,0.309565931,0.718055685,0.504935313,
7,247891_at,T,F,AT5G57960,AT5G57960,"GTP-binding protein, HflX",0.766061843,0.840297192,0.318616054,0.640986642,0.762895875,0.729675355,0.160887662,0.503666104,0.700020525,0.345645685,
7,247902_at,T,F,AT5G57350,ATAHA3|HA3|AHA3,H(+)-ATPase 3,0.826453997,0.840236689,0.297098971,0.566198464,0.731568705,0.864808466,0.15084574,0.593578522,0.535127911,0.139337469,
7,247935_at,T,F,AT5G56940,AT5G56940,Ribosomal protein S16 family protein,0.779353563,0.802910623,0.18980168,0.586449006,0.736949871,0.781954434,0.111898597,0.556229628,0.683730795,0.200394692,
7,247936_at,T,F,AT5G57030,LUT2,Lycopene beta/epsilon cyclase protein,0.710855425,0.76782542,0.30643597,0.890190085,0.779071811,0.595494868,0.124282675,0.146200749,0.598976074,0.55623259,
7,247946_at,T,F,AT5G57180,CIA2,chloroplast import apparatus 2,0.702116584,0.739787781,0.283476606,0.882462269,0.811420458,0.568789695,0.104439284,0.185257972,0.666862093,0.554620339,
7,247952_at,T,F,AT5G57250,AT5G57250,Pentatricopeptide repeat (PPR) superfamily protein,0.571293405,0.803594146,0.171498565,0.625796107,0.833289343,0.515172202,0.36867433,0.556951059,0.810714331,0.340048786,
7,248026_at,T,F,AT5G55710,AT5G55710,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane, chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; BEST Arabidopsis thaliana protein match is: Uncharacterised conserved protein ycf60 (TAIR:AT2G47840.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.718780846,0.771958898,0.328111885,0.864916866,0.799611533,0.60711226,0.095881583,0.234722113,0.668316151,0.56342859,
7,248037_at,T,F,AT5G55930,OPT1|ATOPT1,oligopeptide transporter 1,0.793341441,0.886608822,0.27639009,0.634868361,0.811030934,0.715338265,0.161820593,0.552294886,0.643208942,0.335168192,
7,248075_at,T,F,AT5G55740,CRR21,Tetratricopeptide repeat (TPR)-like superfamily protein,0.696408193,0.797880512,0.370466746,0.839308662,0.883180657,0.51968482,0.239234232,0.289855359,0.746915797,0.525315742,
7,248100_at,T,F,AT5G55180,AT5G55180,O-Glycosyl hydrolases family 17 protein,0.739445989,0.768318739,0.333534072,0.6439188,0.827273545,0.664631538,0.133612293,0.554945618,0.615897345,0.32555471,
7,248101_at,T,F,AT5G55200,AT5G55200,Co-chaperone GrpE family protein,0.644468657,0.693591466,0.352357713,0.734459861,0.766864473,0.584802222,0.107782003,0.401177001,0.761170621,0.50154679,
7,248107_at,T,F,AT5G55190,ATRAN3|RAN3,RAN GTPase 3,0.847737419,0.815283874,0.150269328,0.622747197,0.674647567,0.865289204,0.03568468,0.510701484,0.525539268,0.183456395,
7,248108_at,T,F,AT5G55130,SIR1|CNX5,"co-factor for nitrate, reductase and xanthine dehydrogenase 5",0.777029954,0.82820288,0.276627375,0.645703614,0.859115596,0.650487888,0.220833159,0.556153185,0.728250673,0.271175525,
7,248129_at,T,F,AT5G54780,AT5G54780,Ypt/Rab-GAP domain of gyp1p superfamily protein,0.74584711,0.760473058,0.384267973,0.816690315,0.792346576,0.624597818,0.077563286,0.32879328,0.59482615,0.52357492,
7,248150_at,T,F,AT5G54670,KATC|ATK3,kinesin 3,0.829945868,0.835162708,0.272747022,0.708960619,0.797402934,0.742653605,0.031585507,0.513134371,0.589182255,0.353643457,
7,248174_at,T,F,AT5G54600,AT5G54600,Translation protein SH3-like family protein,0.713205195,0.767105939,0.314711602,0.874643467,0.809171897,0.576122378,0.123734228,0.195560078,0.670585798,0.554255133,
7,248177_at,T,F,AT5G54630,AT5G54630,zinc finger protein-related,0.699892811,0.716128619,0.338438458,0.843604271,0.830816248,0.552008744,0.027095703,0.273189598,0.685454585,0.597472154,
7,248187_at,T,F,AT5G53940,AT5G53940,Yippee family putative zinc-binding protein,0.687203208,0.750880513,0.368368778,0.842109937,0.842472134,0.565698112,0.207004812,0.230162234,0.692590444,0.518239717,
7,248189_at,T,F,AT5G54090,AT5G54090,"DNA mismatch repair protein MutS, type 2",0.796116076,0.787396638,0.452730559,0.561079985,0.69357834,0.763695002,0.073275655,0.531639374,0.556768037,0.294617015,
7,248224_at,T,F,AT5G53490,AT5G53490,Tetratricopeptide repeat (TPR)-like superfamily protein,0.734229664,0.771705045,0.300557492,0.873389552,0.818111016,0.614380052,0.113062784,0.235602627,0.689472205,0.512828624,
7,248261_at,T,F,AT5G53280,PDV1,plastid division1,0.647602912,0.813135012,0.318102689,0.610803298,0.856963778,0.559635163,0.431364104,0.517298714,0.652412728,0.192135901,
7,248267_at,T,F,AT5G53460,GLT1,NADH-dependent glutamate synthase 1,0.791660521,0.866399451,0.339213495,0.675012765,0.813735508,0.753540127,0.186506259,0.521888471,0.654854875,0.352624607,
7,248285_at,T,F,AT5G52960,AT5G52960,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF3143 (InterPro:IPR021489); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.734783191,0.747674117,0.312295303,0.881217864,0.811498971,0.545031005,0.064621015,0.177181202,0.66600246,0.569928275,
7,248287_at,T,F,AT5G52970,AT5G52970,thylakoid lumen 15.0 kDa protein,0.676287598,0.730881655,0.267531134,0.893965516,0.800808206,0.53324086,0.115355117,0.140897079,0.687161237,0.557233568,
7,248298_at,T,F,AT5G53110,AT5G53110,RING/U-box superfamily protein,0.674786893,0.824414827,0.429216732,0.773215516,0.833865398,0.529782083,0.259913493,0.286029329,0.739953691,0.561772544,
7,248299_at,T,F,AT5G53080,AT5G53080,Tetratricopeptide repeat (TPR)-like superfamily protein,0.701527631,0.650682696,0.351103358,0.892195036,0.728898446,0.51965402,0.040565529,0.106799979,0.593037819,0.598069447,
7,248329_at,T,F,AT5G52780,AT5G52780,Protein of unknown function (DUF3464),0.722751413,0.774174146,0.336190801,0.867015955,0.844350986,0.587054439,0.136363035,0.259232336,0.693366852,0.541413468,
7,248338_at,T,F,AT5G52440,HCF106,Bacterial sec-independent translocation protein mttA/Hcf106,0.748906669,0.794838181,0.352835767,0.813886852,0.789562162,0.633014938,0.079098572,0.314446779,0.70385215,0.539040922,
