nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.262909_at,cor.256629_at,cor.259408_at,cor.259407_at,cor.265857_s_at,average
4,244984_at,T,F,ATCG00800,ATCG00800,structural constituent of ribosome,0.791450778,0.818410027,0.835312719,0.842475958,0.095178283,0.676565553
4,244985_at,T,F,ATCG00810,RPL22,ribosomal protein L22,0.731201357,0.792516345,0.802329908,0.82957866,0.070805268,0.645286308
4,244986_at,T,F,ATCG00820,RPS19,ribosomal protein S19,0.678535484,0.778019151,0.772695077,0.7950573,0.005700013,0.606001405
4,244987_s_at,F,NA,ATCG00830,RPL2.1,ribosomal protein L2,0.638584096,0.77915197,0.682351302,0.778159359,0.008903533,0.577430052
4,244988_s_at,F,NA,ATCG00840,RPL23.1|RPL23,ribosomal protein L23.1,0.705223241,0.818948601,0.730809782,0.808875289,0.006589308,0.614089244
4,244989_s_at,F,NA,ATCG01280,YCF2.2,"Chloroplast Ycf2;ATPase, AAA type, core",0.564014359,0.696371382,0.772121625,0.587675402,0.097451623,0.543526878
4,244990_s_at,F,NA,ATCG00870,ORF77.1,"Protein precursor Ycf15, putative, chloroplast",0.596252948,0.706024695,0.736295182,0.608385832,0.133920903,0.556175912
4,244992_s_at,F,NA,ATCG01240,RPS7.2,ribosomal protein S7,0.513484792,0.702749839,0.575390364,0.728039342,0.033154505,0.510563769
4,244993_s_at,F,NA,ATCG01000,YCF1.1,Ycf1 protein,0.723920828,0.790338456,0.791264689,0.826283244,0.118520592,0.650065562
4,244994_at,T,F,ATCG01010,NDHF,"NADH-Ubiquinone oxidoreductase (complex I), chain 5 protein",0.576752677,0.704813005,0.747983087,0.570073482,0.117242198,0.54337289
4,244995_at,T,F,ATCG00150,ATPI,"ATPase, F0 complex, subunit A protein",0.53710818,0.682159498,0.7432303,0.612630206,0.21057258,0.557140153
4,244996_at,T,F,ATCG00160,RPS2,ribosomal protein S2,0.704478132,0.793740327,0.701605042,0.811437728,0.100261914,0.622304629
4,244997_at,T,F,ATCG00170,RPOC2,DNA-directed RNA polymerase family protein,0.614221852,0.723683049,0.768067178,0.735360044,0.008716803,0.570009785
4,244998_at,T,F,ATCG00180,RPOC1,DNA-directed RNA polymerase family protein,0.676545228,0.770057139,0.768246388,0.784926663,0.075227494,0.615000582
4,244999_at,T,F,ATCG00190,RPOB,RNA polymerase subunit beta,0.585992574,0.703475759,0.792772934,0.644190528,0.069213767,0.559129112
4,245001_at,T,F,ATCG00220,PSBM,photosystem II reaction center protein M,0.613049436,0.755401026,0.614182012,0.7484825,0.150003462,0.576223687
4,245002_at,T,F,ATCG00270,PSBD,photosystem II reaction center protein D,0.607824135,0.725188982,0.716647751,0.73142317,0.080385652,0.572293938
4,245003_at,T,F,ATCG00280,PSBC,photosystem II reaction center protein C,0.597958532,0.738881028,0.684345021,0.735852705,0.065995474,0.564606552
4,245004_at,T,F,ATCG00300,YCF9,YCF9,0.620443517,0.751351079,0.65117878,0.763681683,0.018659975,0.561063007
4,245006_at,T,F,ATCG00340,PSAB,"Photosystem I, PsaA/PsaB protein",0.61975562,0.774279251,0.600673995,0.7772563,0.017222834,0.5578376
4,245007_at,T,F,ATCG00350,PSAA,"Photosystem I, PsaA/PsaB protein",0.62554974,0.777826746,0.671104637,0.759095157,0.09290512,0.58529628
4,245008_at,T,F,ATCG00360,YCF3,Tetratricopeptide repeat (TPR)-like superfamily protein,0.62278943,0.742281547,0.752339826,0.753057065,0.020362764,0.578166126
4,245009_at,T,F,ATCG00380,RPS4,chloroplast ribosomal protein S4,0.58981163,0.740383979,0.696162449,0.740475344,0.071941865,0.567755053
4,245010_at,T,F,ATCG00420,NDHJ,NADH dehydrogenase subunit J,0.610621487,0.740466221,0.782772402,0.696849163,0.140818511,0.594305557
4,245011_at,T,F,ATCG00430,PSBG,photosystem II reaction center protein G,0.607686785,0.730533273,0.791110992,0.675267973,0.151086193,0.591137043
4,245012_at,T,F,ATCG00440,NDHC,"NADH:ubiquinone/plastoquinone oxidoreductase, chain 3 protein",0.699297065,0.813048346,0.727575631,0.793820369,0.043001726,0.615348627
4,245013_at,T,F,ATCG00470,ATPE,ATP synthase epsilon chain,0.604813439,0.762932535,0.651636166,0.755556098,0.035723565,0.56213236
4,245014_at,T,F,ATCG00480,PB|ATPB,ATP synthase subunit beta,0.598259867,0.742865597,0.641095163,0.757423146,0.057078714,0.559344498
4,245015_at,T,F,ATCG00490,RBCL,ribulose-bisphosphate carboxylases,0.569621304,0.701444684,0.725486112,0.665094378,0.067418639,0.545813023
4,245016_at,T,F,ATCG00500,ACCD,acetyl-CoA carboxylase carboxyl transferase subunit beta,0.554013109,0.663132485,0.649306901,0.708198842,0.052806085,0.525491484
4,245017_at,T,F,ATCG00510,PSAI,photsystem I subunit I,0.610574084,0.747324478,0.711361125,0.741765443,0.066139654,0.575432957
4,245018_at,T,F,ATCG00520,YCF4,unfolded protein binding,0.624113648,0.751762004,0.689384597,0.766628358,0.046852341,0.57574819
4,245019_at,T,F,ATCG00530,YCF10,CemA-like proton extrusion protein-related,0.59094359,0.735259856,0.670273055,0.738309257,0.075206579,0.561998468
4,245020_at,T,F,ATCG00540,PETA,photosynthetic electron transfer A,0.58648793,0.7340448,0.701133061,0.729791561,0.10274685,0.57084084
4,245021_at,T,F,ATCG00550,PSBJ,photosystem II reaction center protein J,0.629814521,0.775956926,0.690296028,0.786082176,0.066012307,0.589632392
4,245022_at,T,F,ATCG00560,PSBL,photosystem II reaction center protein L,0.638008004,0.762986555,0.741392176,0.767219458,0.081724815,0.598266202
4,245023_at,T,F,ATCG00080,PSBI,photosystem II reaction center protein I,0.648318504,0.786297121,0.692901766,0.779730779,0.069930159,0.595435666
4,245024_at,T,F,ATCG00120,ATPA,ATP synthase subunit alpha,0.558478388,0.691570636,0.69820265,0.696598666,0.131207362,0.555211541
4,245025_at,T,F,ATCG00130,ATPF,"ATPase, F0 complex, subunit B/B', bacterial/chloroplast",0.593025005,0.733666507,0.729156667,0.714201962,0.125886364,0.579187301
4,245026_at,T,F,ATCG00140,ATPH,ATP synthase subunit C family protein,0.512001568,0.647834864,0.679687201,0.619652267,0.21552701,0.534940582
4,245027_at,T,F,AT2G26550,HO2,heme oxygenase 2,0.68623746,0.834753656,0.804986518,0.790909372,0.04696518,0.632770437
4,245029_at,T,F,AT2G26580,YAB5,plant-specific transcription factor YABBY family protein,0.642981091,0.77941283,0.78530448,0.719156739,0.145676867,0.614506401
4,245033_at,T,F,AT2G26380,AT2G26380,Leucine-rich repeat (LRR) family protein,0.842000864,0.836568522,0.646787329,0.85970306,0.223505938,0.681713142
4,245034_at,T,F,AT2G26390,AT2G26390,Serine protease inhibitor (SERPIN) family protein,0.760793678,0.815041022,0.553165393,0.863314455,0.2676387,0.651990649
4,245037_at,T,F,AT2G26420,PIP5K3,1-phosphatidylinositol-4-phosphate 5-kinase 3,0.744477781,0.8470241,0.747868461,0.801402188,0.128506825,0.653855871
4,245038_at,T,F,AT2G26560,PLA IIA|PLP2|PLA2A,phospholipase A 2A,0.800202691,0.727991306,0.599148599,0.717079199,0.311237606,0.63113188
4,245040_at,T,F,AT2G26520,AT2G26520,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G57500.1); Has 51 Blast hits to 51 proteins in 11 species: Archae - 0; Bacteria - 1; Metazoa - 0; Fungi - 0; Plants - 50; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.518455818,0.520349915,0.835995882,0.556922577,0.14358438,0.515061714
4,245041_at,T,F,AT2G26530,AR781,Protein of unknown function (DUF1645),0.729220085,0.807678579,0.644480483,0.768728128,0.059004786,0.601822412
4,245043_at,T,F,AT2G26430,ATRCY1|RCY1,arginine-rich cyclin 1,0.5166836,0.575921143,0.583616167,0.573356994,0.079488437,0.465813268
4,245044_at,T,F,AT2G26500,AT2G26500,"cytochrome b6f complex subunit (petM), putative",0.639317112,0.800958568,0.732900713,0.741053334,0.151981155,0.613242176
4,245046_at,T,F,AT2G26510,PDE135,Xanthine/uracil permease family protein,0.502316526,0.58266937,0.84898997,0.530963178,0.089541913,0.510896191
4,245047_at,T,F,ATCG00020,PSBA,photosystem II reaction center protein A,0.63452771,0.764213011,0.719472636,0.733910402,0.13554332,0.597533416
4,245048_at,T,F,ATCG00040,MATK,maturase K,0.66206018,0.769831824,0.765738007,0.760927289,0.007324661,0.593176392
4,245049_at,T,F,ATCG00050,RPS16,ribosomal protein S16,0.6197401,0.737236981,0.811638334,0.701717377,0.071238791,0.588314316
4,245050_at,T,F,ATCG00070,PSBK,photosystem II reaction center protein K precursor,0.630911584,0.774967443,0.688769372,0.76231548,0.089226933,0.589238162
4,245051_at,T,F,AT2G23320,WRKY15,WRKY DNA-binding protein 15,0.759697216,0.828597476,0.580199687,0.823491106,0.036800581,0.605757213
4,245052_at,T,F,AT2G26440,AT2G26440,Plant invertase/pectin methylesterase inhibitor superfamily,0.702023017,0.545475075,0.518280744,0.616756385,0.451147352,0.566736515
4,245054_at,T,F,AT2G26460,SMU2,RED family protein,0.681151019,0.746308676,0.798094251,0.74842479,0.266631737,0.648122094
4,245056_at,T,F,AT2G26480,UGT76D1,UDP-glucosyl transferase 76D1,0.770727944,0.859252649,0.735541666,0.797036631,0.017991227,0.636110024
4,245060_at,T,F,AT2G39770,CYT1|EMB101|GMP1|VTC1|SOZ1,Glucose-1-phosphate adenylyltransferase family protein,0.810274926,0.823436331,0.727597605,0.834301102,0.055993585,0.65032071
4,245061_at,T,F,AT2G39730,RCA,rubisco activase,0.633868107,0.780782789,0.735579909,0.736931253,0.119660106,0.601364433
4,245064_at,T,F,AT2G39725,AT2G39725,LYR family of Fe/S cluster biogenesis protein,0.704006359,0.655050965,0.821157113,0.681277871,0.22921188,0.618140838
4,245065_at,T,F,AT2G39750,AT2G39750,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.809860925,0.863146397,0.552204385,0.88329416,0.169586386,0.65561845
4,245070_at,T,F,AT2G23240,AT2G23240,"Plant EC metallothionein-like protein, family 15",0.626255886,0.558758505,0.668621377,0.650697019,0.052010626,0.511268683
4,245074_at,T,F,AT2G23200,AT2G23200,Protein kinase superfamily protein,0.702649525,0.669255109,0.585220118,0.701514022,0.33718274,0.599164303
4,245075_at,T,F,AT2G23180,CYP96A1,"cytochrome P450, family 96, subfamily A, polypeptide 1",0.616893343,0.732110443,0.637425029,0.715152476,0.207143378,0.581744934
4,245076_at,T,F,AT2G23170,GH3.3,Auxin-responsive GH3 family protein,0.705203434,0.819826118,0.734708832,0.735453116,0.103368786,0.619712057
4,245080_at,T,F,AT2G23300,AT2G23300,Leucine-rich repeat protein kinase family protein,0.559949187,0.723767761,0.749318061,0.690062063,0.119269323,0.568473279
4,245082_at,T,F,AT2G23270,AT2G23270,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: stem, sperm cell, root, stamen; EXPRESSED DURING: 4 anthesis; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G37290.1); Has 36 Blast hits to 35 proteins in 6 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 36; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.881354009,0.851660178,0.656523111,0.85935522,0.24307476,0.698393456
4,245084_at,T,F,AT2G23290,MYB70|AtMYB70,myb domain protein 70,0.655204651,0.727918019,0.586492992,0.733210904,0.322832624,0.605131838
4,245088_at,T,F,AT2G39850,AT2G39850,Subtilisin-like serine endopeptidase family protein,0.675431771,0.789797004,0.785499682,0.734965881,0.144639396,0.626066747
4,245093_at,T,F,AT2G40815,AT2G40815,Calcium-dependent lipid-binding (CaLB domain) family protein,0.860536962,0.903009133,0.804758415,0.794368014,0.20893912,0.714322329
4,245095_at,T,F,AT2G40860,AT2G40860,protein kinase family protein / protein phosphatase 2C ( PP2C) family protein,0.647860832,0.76688454,0.687053566,0.704081384,0.082897355,0.577755535
4,245098_at,T,F,AT2G40940,ERS1|ERS,ethylene response sensor 1,0.834438301,0.827059582,0.828618349,0.827040853,0.127456791,0.688922775
4,245103_at,T,F,AT2G41590,AT2G41590,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G25200.1); Has 221 Blast hits to 217 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 221; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.661359466,0.719373112,0.77153726,0.761864872,0.052971144,0.593421171
4,245104_at,T,F,AT2G41600,AT2G41600,Mitochondrial glycoprotein family protein,0.594960537,0.541670523,0.518823884,0.516647707,0.191732493,0.472767029
4,245107_at,T,F,AT2G41690,HSFB3|AT-HSFB3,heat shock transcription factor B3,0.675408725,0.683819573,0.636653486,0.767589147,0.067648485,0.566223883
4,245109_at,T,F,AT2G41520,AT2G41520,Heat shock protein DnaJ with tetratricopeptide repeat,0.840420286,0.905830147,0.714590762,0.791303934,0.112441428,0.672917311
4,245113_at,T,F,AT2G41660,MIZ1,"Protein of unknown function, DUF617",0.652312523,0.721568279,0.764410721,0.676255251,0.162480016,0.595405358
4,245114_at,T,F,AT2G41630,TFIIB,transcription factor IIB,0.79917337,0.921281883,0.669101347,0.82296302,0.00730555,0.643965034
4,245117_at,T,F,AT2G41560,ACA4,"autoinhibited Ca(2+)-ATPase, isoform 4",0.636652766,0.67611866,0.737055001,0.711939746,0.259201452,0.604193525
4,245118_at,T,F,AT2G41680,NTRC,NADPH-dependent thioredoxin reductase C,0.627558547,0.760862602,0.862651475,0.6855599,0.154248851,0.618176275
4,245119_at,T,F,AT2G41640,AT2G41640,Glycosyltransferase family 61 protein,0.825109083,0.879303039,0.713424309,0.881883029,0.099537681,0.679851428
4,245123_at,T,F,AT2G47450,CAO|CPSRP43,chloroplast signal recognition particle component (CAO),0.659302147,0.782637816,0.787713829,0.75786682,0.107153414,0.618934805
4,245126_at,T,F,AT2G47460,PFG1|ATMYB12|MYB12,myb domain protein 12,0.607190979,0.733823859,0.7157612,0.718564014,0.124498522,0.579967715
4,245130_at,T,F,AT2G45340,AT2G45340,Leucine-rich repeat protein kinase family protein,0.857387975,0.82354392,0.76966915,0.73956543,0.092028152,0.656438925
4,245134_s_at,F,NA,AT4G38280,AT4G38280,BEST Arabidopsis thaliana protein match is: Integral membrane protein hemolysin-III homolog (TAIR:AT2G45250.1); Has 65 Blast hits to 65 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 2; Plants - 63; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.778300412,0.875635014,0.753548469,0.811094568,0.276608029,0.699037299
4,245138_at,T,F,AT2G45190,YAB1|AFO|FIL,Plant-specific transcription factor YABBY family protein,0.669473503,0.745968417,0.862774397,0.76394608,0.030165277,0.614465535
4,245139_at,T,F,AT2G45430,AHL22,AT-hook motif nuclear-localized protein 22,0.51284035,0.683536648,0.726185787,0.616646025,0.313530321,0.570547826
4,245141_at,T,F,AT2G45400,BEN1,NAD(P)-binding Rossmann-fold superfamily protein,0.766737322,0.87574589,0.640365094,0.833970247,0.087436161,0.640850943
4,245142_at,T,F,AT2G45270,GCP1,glycoprotease 1,0.642935026,0.743312026,0.857242478,0.707643045,0.111297621,0.612486039
4,245144_at,T,F,AT2G45240,MAP1A,methionine aminopeptidase 1A,0.565663719,0.703439597,0.776107562,0.756316092,0.133188299,0.586943054
4,245148_at,T,F,AT2G45220,AT2G45220,Plant invertase/pectin methylesterase inhibitor superfamily,0.735854457,0.75648728,0.759529167,0.707467381,0.064192937,0.604706244
4,245150_at,T,F,AT2G47590,PHR2,photolyase/blue-light receptor 2,0.745334836,0.834781937,0.806248208,0.780462443,0.030004278,0.63936634
4,245151_at,T,F,AT2G47550,AT2G47550,Plant invertase/pectin methylesterase inhibitor superfamily,0.875208839,0.881132815,0.713774611,0.855168642,0.217625828,0.708582147
4,245156_at,T,F,AT5G12480,CPK7,calmodulin-domain protein kinase 7,0.723932656,0.778411534,0.681829834,0.819016234,0.024341855,0.605506423
4,245159_at,T,F,AT2G33100,CSLD1|ATCSLD1,cellulose synthase-like D1,0.822217848,0.861180094,0.540429596,0.788237466,0.315416545,0.66549631
4,245165_at,T,F,AT2G33180,AT2G33180,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast stroma; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 57 Blast hits to 57 proteins in 22 species: Archae - 0; Bacteria - 8; Metazoa - 0; Fungi - 0; Plants - 35; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink).,0.707647581,0.805346798,0.82315941,0.752016216,0.064064143,0.630446829
4,245167_s_at,F,NA,AT2G33120,SAR1|VAMP722|ATVAMP722,synaptobrevin-related protein 1,0.771591821,0.770513193,0.7440541,0.780873714,0.078989294,0.629204424
4,245168_at,T,F,AT2G33150,PKT3|KAT2|PED1,peroxisomal 3-ketoacyl-CoA thiolase 3,0.727992872,0.594729357,0.84056825,0.593012642,0.268430959,0.604946816
4,245173_at,T,F,AT2G47520,HRE2,Integrase-type DNA-binding superfamily protein,0.89799295,0.854190247,0.617147722,0.847570546,0.321716065,0.707723506
4,245179_at,NA,NA,NA,NA,NA,0.651280723,0.73776838,0.746028815,0.67156231,0.185745408,0.598477127
4,245181_at,T,F,AT5G12420,AT5G12420,O-acyltransferase (WSD1-like) family protein,0.644318079,0.678361101,0.773069876,0.650618703,0.1891292,0.587099392
4,245183_at,T,F,AT5G12440,AT5G12440,CCCH-type zinc fingerfamily protein with RNA-binding domain,0.690597699,0.551260191,0.590480277,0.587788027,0.48206016,0.580437271
4,245186_at,T,F,AT1G67710,ARR11,response regulator 11,0.664369097,0.69846338,0.725351036,0.716912385,0.026676805,0.566354541
4,245190_at,T,F,AT1G67690,AT1G67690,Zincin-like metalloproteases family protein,0.65384202,0.60750078,0.623887371,0.55253123,0.297347651,0.54702181
4,245193_at,T,F,AT1G67810,SUFE2,sulfur E2,0.651478805,0.76291948,0.678849915,0.747830954,0.086621288,0.585540088
4,245195_at,T,F,AT1G67740,YCF32|PSBY,photosystem II BY,0.659048994,0.787915067,0.764731428,0.75165844,0.121346912,0.616940168
4,245196_at,T,F,AT1G67750,AT1G67750,Pectate lyase family protein,0.718730286,0.548273249,0.318982764,0.57047887,0.652852687,0.561863571
4,245197_at,T,F,AT1G67800,AT1G67800,Copine (Calcium-dependent phospholipid-binding protein) family,0.820292263,0.84724142,0.665493668,0.804021524,0.054604419,0.638330659
4,245198_at,T,F,AT1G67700,AT1G67700,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast, chloroplast envelope; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 49 Blast hits to 49 proteins in 20 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 44; Viruses - 0; Other Eukaryotes - 5 (source: NCBI BLink).",0.702545891,0.816326528,0.803046259,0.772762595,0.105250847,0.639986424
4,245201_at,T,F,AT1G67840,CSK,chloroplast sensor kinase,0.648653149,0.755242498,0.758124929,0.713321057,0.198968743,0.614862075
4,245208_at,T,F,AT5G12330,LRP1,Lateral root primordium (LRP) protein-related,0.626020167,0.734801642,0.752157567,0.685082957,0.202018113,0.600016089
4,245209_at,T,F,AT5G12340,AT5G12340,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G28190.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.779448686,0.848924683,0.744128625,0.825200691,0.011746829,0.641889903
4,245211_at,T,F,AT5G12370,SEC10,exocyst complex component sec10,0.765489622,0.67720594,0.539920626,0.691898521,0.04637538,0.544178018
4,245213_at,T,F,AT1G44575,NPQ4|PSBS,Chlorophyll A-B binding family protein,0.648791231,0.787569675,0.745133914,0.727163125,0.152246367,0.612180862
4,245215_at,T,F,AT1G67830,ATFXG1|FXG1,alpha-fucosidase 1,0.714696831,0.828963435,0.798189445,0.746577109,0.073724618,0.632430288
4,245218_s_at,F,NA,AT1G59218,AT1G59218,Disease resistance protein (CC-NBS-LRR class) family,0.55177801,0.716600644,0.811982738,0.618254384,0.245052685,0.588733692
4,245219_at,F,NA,AT1G59124,AT1G59124,Disease resistance protein (CC-NBS-LRR class) family,0.612203131,0.754512043,0.805927229,0.650880834,0.20944637,0.606593922
